,Ingredients,Cuisine
1335,"250g/9oz plain flour 2 tsp sugar ½ tsp salt ½ tsp baking powder 120ml/4fl oz milk 2 tbsp vegetable oil, plus extra for greasing nigella seeds, poppy seeds or sesame seeds, or chopped garlic and fresh coriander 1 tbsp butter, melted, to serve ",9
1336,"5 free-range eggs, plus 1 egg yolk 250g minced beef or lamb 2 garlic cloves, peeled, crushed 2.5cm/1in piece root ginger, peeled, grated ½ tsp ground coriander ½ tsp ground cumin ½ tsp chilli powder ¼ tsp ground cloves 1 tbsp cornflour salt 2 tbsp flour 2 tbsp sesame seeds vegetable oil for shallow frying ",9
1337,"275g/9¾oz plain flour, plus extra for dusting 1 tsp salt 3 tsp Sichuan peppercorns, crushed 125g/4½oz cold butter or ghee, diced vegetable oil, for deep-frying 80g/2¾oz pistachios, shelled and finely chopped, to decorate 2 oranges, juice only 125g/4½oz sugar ",9
1338,"1–2 tbsp vegetable oil 1 large white onion, finely chopped 1 tsp salt 2 tsp ground cumin 150g/5½oz frozen peas, defrosted 25g/1oz fresh dill, finely chopped 400g/14oz mashed potato 6 Derbyshire oatcakes or 20cm/8in pancakes, cut in half 4 tbsp plain flour vegetable oil, for deep-frying ",9
1339,"500g/1lb 2oz okra 2–3 tbsp olive oil ¼ tsp asafoetida  2 onions, finely sliced 1 tsp salt 1 tsp ground coriander  2 small green chillies, finely chopped handful chopped fresh coriander 1 tsp Kashmiri curry masala (see tip) pinch jeera masala (see tip) ",9
1340,"2 free-range eggs 3 onions, sliced 120g/4oz plain flour 1 tsp ground coriander 1 tsp cumin seeds 3 tbsp vegetable oil, plus extra if required ",9
1341,"vegetable oil, for deep frying 2 tsp cumin seeds 2 tsp coriander seeds 2 black cardamom pods, split 2 tsp black mustard seeds 2 tsp yellow mustard seeds 2 dried chillies, roughly chopped 1 tsp salt  1 onion, finely sliced 110g/4oz gram flour (also sold as besan or chickpea flour) 1 lemon, juice only 4 tbsp water  small handful fresh coriander, chopped freshly ground black pepper  1 tsp black mustard seeds 1 tsp black peppercorns 1 tsp cumin seeds 1 tsp dried chilli flakes 1 tsp coriander seeds 1 green mango, peeled and sliced 2 ripe mangoes, peeled and sliced 125g/4½oz soft light brown sugar 110ml/4fl oz malt vinegar 1 lemon, cut into wedges, to serve ",9
1342,"large knob fresh ginger, peeled and roughly chopped  2-3 garlic cloves, peeled and finely chopped 2-4 green chillies, cut in half with the stalk, seeds and membranes removed  1 tsp salt, or to taste 1 tsp garam masala 1 tbsp lemon juice 2 tbsp oil 800g/1lb 12oz chicken pieces, skinned and pricked all over with a fork 3 tbsp vegetable oil  ¼ tsp salt  ¼ tsp freshly ground black pepper  ½ tsp ground cumin 4 slices white bread, processed to crumbs in a food processor 1-2 large free-range eggs, beaten 1 lemon, to serve ",9
1343,"50g/2oz fresh mint leaves 50g/2oz fresh coriander leaves 50g/2oz baby spinach leaves 10g/½oz ginger, peeled, roughly chopped 2 green chillies, roughly chopped 1½ tsp ground fenugreek seeds 2 tsp chaat masala (a mixed spice powder available at some Asian grocers) 1 tsp red chilli powder ½ tsp salt 2 tbsp gram flour (chickpea)  4 fillets John Dory 2 tbsp lemon juice ½ tsp salt  4 tbsp vegetable oil 2 tbsp butter 1 tbsp olive oil 1 tbsp finely chopped red onions ¼ tsp toasted coriander seeds, crushed ¼ tsp toasted cumin seeds, crushed 1 tsp black sesame seeds 2 medium size Queen Cox (or similar) apples, cut in 6x1x1cm/2½x½x½in batons 1 tsp lime juice ½ tsp curry powder 2 tbsp mayonnaise ½ tbsp finely chopped mango chutney 1 tbsp finely chopped fresh mint leaves mixed baby (micro) cress ",9
1344,"4 fillets mackerel, pin-boned 1 red onion, thinly sliced  1–2 green chillies, finely chopped  2 tbsp micro coriander, plus extra for garnish 2 tbsp olive oil ½ onion, diced 2 celery sticks, chopped 1 carrot, chopped 1 apple, diced  2 tbsp finely chooped fresh coriander 1 tsp coriander seeds 1 tsp cumin seeds 2 tsp medium curry powder ½ tsp ground turmeric  500ml/18fl oz fish stock 1 x 150g tin coconut cream 400g/14oz self-raising flour, plus extra for dusting 1 tsp baking powder 300ml/10fl oz plain yoghurt  1 tbsp olive oil 8 anchovy fillets in olive oil, drained and finely chopped 2 garlic cloves, finely chopped  150g/5½oz unsalted butter 2 tbsp finely chopped coriander  ",9
1345,"750g/1½lb pork shoulder or pork belly, cut into 2.5cm/1in cubes 2 tbsp ginger and garlic paste (made from 1cm/½in garlic, 1cm/½in ginger and ½-1 tsp vegetable oil, blended to a paste)  1 tsp ground turmeric 2 tsp salt 8-10 whole black peppercorns 3 bay leaves 2 star anise 4 tbsp clear honey 3 tbsp soy sauce 10 kokum (cocum) pods, soaked in 110ml/4floz hot water to soften (available from some Asian grocers) 1 Granny Smith apple, or similar sharp green eating apple, core removed, flesh finely chopped 2 heads baby fennel, finely chopped 1 tsp fennel seeds, lightly toasted in a dry pan 200g/7oz Greek-style yoghurt ½ tsp salt 1 tsp caster sugar 2 tbsp vegetable oil 4 dried red chillies 10 curry leaves (available from some Asian grocers) 2 fresh green chillies, split 2 medium red onions, sliced salt and freshly ground black pepper  ½ lime, juice only small bunch coriander cress, or other micro-leaves, to serve ",9
1346,"2 litres/3½ pints whole milk  200-250ml/7-8¾fl oz fresh 'live' yoghurt, or 2 tbsp lemon juice ",9
1347,"2 tbsp olive oil  220g/8oz paneer, cubed  2 onions, finely sliced  salt and black pepper  2 garlic cloves, crushed  ½-1 tsp chilli flakes  1 tbsp mild curry powder  250g/9oz floury potatoes, peeled and cut into small cubes  200g/7oz tinned tomatoes  500ml/18fl oz vegetable stock (made from stock cube)  200g/7oz rice ",9
1348,"125ml/4½fl oz Greek-style yoghurt small knob fresh ginger, peeled and roughly chopped 2-3 garlic cloves, peeled and finely chopped salt, to taste ½ tsp chilli powder, or to taste 1 tsp garam masala 2 tbsp lemon juice, or to taste 2 tbsp vegetable oil 1 tbsp gram flour (chickpea flour) 1 tsp cumin powder seeds of 6 green cardamom, ground 300g/10½oz paneer, cut into 2.5cm/1in cubes  1 large onion, cut into 2.5cm/1in cubes 1 green and 1 red capsicum pepper, cored and cut into 2.5cm/1in cubes oil, for greasing 6 wooden skewers, soaked for an hour 2 tbsp butter, melted, for drizzling chaat masala (a dried spice mixture available from Asian grocers), to sprinkle ",9
1349,"4 tbsp ghee or vegetable oil ½ tsp cumin seeds 4 green cardamom pods 2 black cardamom pods 1 bay leaf 1 large onion, finely chopped 1½ tsp salt ½ tsp ground white pepper 1 tbsp ginger and garlic paste 1½ tsp red chilli powder 4 ripe tomatoes, puréed 2 tbsp full-fat milk powder 1 tbsp Greek yoghurt 1 tbsp cashew nut paste or butter 1kg/2lb 4oz paneer, cut into rounds and trimmings reserved 1 tbsp dried fenugreek leaves ½ tsp ground garam masala ½ tsp sugar 3 tbsp single cream 25g/1oz butter, chilled  1 tbsp chopped fresh coriander, to garnish ½ lemon, juice only, to serve 500g/1lb 2oz plain or chapati flour (or half and half) 2 tsp salt ½ tsp sugar 1 tsp ajwain seeds 1 tsp nigella seeds 1 tbsp ghee or oil 2 tbsp vegetable oil, plus extra for deep-frying ",9
1350,"3 tbsp vegetable oil 1½ tsp cumin seeds 1 dried Kashmiri chilli, whole with seeds 5cm/2in piece fresh root ginger, finely shredded 3 small onions, thinly sliced 1 fresh green chilli, chopped, with or without seeds 1 red or yellow pepper, seeds removed, cut lengthways into 5mm/¼in-thick strips 1 green pepper, seeds removed, cut lengthways into 5mm/¼in-thick strips 1 tsp salt ½ tsp ground turmeric 1½ tsp Kashmiri chilli powder 250g/9oz paneer, cut into 3cm/1¼in x 1.5cm/¾in pieces 3 tomatoes, cut into strips 1 tsp wine vinegar ½ tsp toasted ground cumin seeds ¾ tsp garam masala  ",9
1351,"750g/1½lb baby spinach, washed 3 tbsp vegetable oil 1 tsp cumin seeds 1 large onion, chopped thumb-sized piece of fresh ginger, peeled and sliced into long julienne 1½ tbsp chopped garlic 1-2 green chillies, whole  2 tsp ground coriander salt, to taste 250g/8¾oz ready-made paneer (available from some supermarkets and Asian grocers), cut into cubes ½-1 tsp garam masala 6 tbsp whole milk, or 4 tbsp double cream 1-2 tsp lemon juice, or to taste ",9
1352,"4 large red or green peppers, stalks removed, flesh cut in half, seeds scooped out  4 tbsp vegetable oil 1¼ tsp cumin seeds 1 onion, chopped  3 large tomatoes, chopped  2 tsp finely chopped ginger 2 handfuls frozen peas 70g/2½oz green beans, chopped  salt, to taste ½ tsp ground turmeric ½ tsp red chilli powder 2 tsp ground coriander 1½ tsp garam masala  250g/9oz fresh paneer, crumbled 100ml/3½fl oz water  5 tbsp double cream handful fresh chopped coriander 200g/7oz basmati rice, cooked according to packet instructions, to serve ",9
1353,"400g/14oz chapati flour, plus extra for dusting 1 tsp salt 1 tsp ajwain seeds 5 tsp vegetable oil 1 tbsp ghee or clarified butter 3 tbsp vegetable oil 1 bay leaf 2 green cardamom pods 2cm/¾in cinnamon stick 2 cloves 1 tsp cumin seeds 1 large onion, finely chopped 1 tbsp ginger and garlic paste 1 tsp salt 1 tsp red chilli powder 1 tsp smoked paprika ½ tsp turmeric powder ½ tsp cumin powder 1 tsp coriander powder 2cm/¾in piece fresh root ginger, peeled and finely chopped 2 green chillies, finely chopped 400g/14oz lean lamb mince 100g/3½oz boiled potatoes, grated 2 tbsp chopped fresh coriander, leaves and stalks ½ lemon, juice only  salt and freshly ground black pepper 1 pomegranate, seeds removed 300g/10½oz Greek yoghurt 2½cm/1in piece fresh root ginger, chopped 1 green chilli, chopped 1 tsp cumin, toasted and ground 1 tsp salt 1 tsp sugar 1 tbsp chopped coriander leaves ",9
1354,"2 x 6-bone rack of lamb, each cut into 3-bone pieces 1 tsp crushed ginger 1 tsp crushed garlic 1 tsp ground cumin 1½ tsp ground coriander ½ tsp ground turmeric ½ tsp garam masala 2 tbsp sunflower or rapeseed oil ½ lime, juice only pinch salt 4-5 large Maris Piper potatoes, peeled and cut into cubes 0.5cm/¼in thick 1 tsp butter 1 tsp cumin seeds 2 garlic cloves, finely chopped 1 heaped tbsp chopped fresh coriander leaves 110g/4oz plain flour 3-4 free-range eggs, beaten 200g/7oz breadcrumbs vegetable oil, for frying 500g/1lb 2oz tomatoes, roughly chopped 25g/1oz butter 1 tbsp sunflower or rapeseed oil  2-3 large red chillies, seeds removed, cut into 2-3 pieces 3 garlic cloves, chopped 7.5-10cm/3-4in piece cassia bark (or cinnamon stick) 250g/9oz red onion, finely chopped 2 tbsp malt vinegar 2 tbsp raw cane sugar or jaggery 1 tbsp tamarind paste pinch salt 2 tbsp ready-made mango chutney relish with mint ½ lime, juice only 1 tbsp vegetable oil pinch salt ½ cucumber, diced 1 beef tomato, seeds removed, finely diced 1 medium green chilli, finely chopped 1 small banana shallot, finely sliced 1 lettuce, leaves finely chopped 1 tbsp chopped fresh coriander leaves ",9
1355,"4 garlic cloves 4cm/2in piece fresh ginger  small bunch fresh coriander  3 green chillies 1 tsp cumin seeds, toasted  1 small onion, roughly chopped 1 lime, juice only 1 tsp salt  8 chicken thighs, boneless, skin removed, cut into small pieces 2 tbsp plain flour 3 free-range eggs 150g/5½oz breadcrumbs vegetbale oil for deep fat frying ",9
1356,"4cm/1½in piece root ginger, peeled and roughly chopped  2 fresh green chillies, roughly chopped 600g/1lb 6oz frozen peas  3 tbsp rapeseed oil, plus extra for greasing 1 tsp mustard seeds 1¼ tsp ground cinnamon 1¼ tsp garam masala  ½ tsp ground turmeric  1¾ tsp salt  ½ tsp chilli powder 300g/10½oz plain flour, plus extra for dusting  ½ tsp salt 2 tbsp rapeseed oil, plus extra for greasing 175ml/6fl oz hot water  ",9
1357,"4 partridges, cut in half lengthways 1 tsp salt 2 tbsp malt vinegar 2 tbsp ginger and garlic paste (made by blending a 1cm/½in piece of ginger and 1 garlic clove together with 1 tsp of water) 1 tsp cumin seeds 200ml/7fl oz Greek yoghurt  2 tsp dried mango powder 3 tbsp roasted unsalted peanuts, coarsely crushed 2 fresh hot green chillies, finely chopped 1 tbsp vegetable oil 2 tbsp coriander stems, finely chopped ½ lemon, juice only 4 wooden skewers, soaked in warm water 150g/5oz quinoa 3 tbsp vegetable or corn oil 1 dried red chilli, broken into 3 pieces 1 tsp mustard seeds 20 fresh curry leaves 1 large onion, finely chopped 1 green chilli, finely chopped 1cm/½-inch piece fresh root ginger, finely chopped 2 tomatoes, coarsely chopped 1½ tsp salt 1 tsp red chilli powder ½ tsp sugar 1 tbsp fresh coriander or basil, finely chopped ½ lemon, juice only ",9
1358,"1 tbsp vegetable oil small pinch asafoetida (available in Asian stores and some supermarkets) ¾ tsp brown mustard seeds ¾ nigella seeds 2 small dried red chillies, whole 1 tsp urid dal, skinned, split and washed  1 tbsp chopped peanuts 10 curry leaves (available fresh or dried from Asian grocers) ½ large cabbage head, finely shredded salt, to taste ",9
1359,"250g/8¾oz plain flour, plus extra for dusting 2 tsp sugar ½ tsp salt ½ tsp baking powder 110-130ml/4½fl oz milk 2 tbsp vegetable oil 30g/1oz flaked almonds 1 tbsp butter, melted, for serving 70g/2½oz pistachios, shells removed 35g/1¼oz raisins 1½ tsp caster sugar ",9
1360,"½ tsp coriander seeds 6 cardamom pods 1 tsp cumin seeds 8 cloves 1 cinnamon stick 2 bay leaves 75g/2½oz butter 1 small onion, finely chopped 1 garlic clove, finely chopped ½ tsp ground turmeric ½ tsp black mustard seeds 300g/10½oz basmati rice, rinsed and drained 500ml/18fl oz chicken or vegetable stock, fresh or made from 1 stock cube sea salt and freshly ground black pepper ",9
1361,5-6 strands saffron 560ml/1 pint¼fl oz milk 200g/7¼oz melted unsalted butter 225g/8oz semolina 225g/8oz sugar 50g/¼oz raisins 30g/1¼oz chopped pistachios 2 tsp honey ,9
1362,"4 medium waxy potatoes (such as Charlotte or Jersey Royal) 140g/5oz thick poha rice (also called flaked rice or thick flattened rice) 3 tbsp olive oil generous pinch of ground asafoetida  1 tsp urid dal 1 tsp black mustard seeds 1 tsp cumin seeds 1 fresh red chilli, finely chopped 10-15 fresh curry leaves, lightly crushed ½ onion, chopped salt 1 tsp sugar 2-3 tbsp chopped fresh coriander, to garnish 4 wedges of lime, to serve ",9
1363,"6 large banana shallots, sliced 20 garlic cloves, peeled 6cm/2½in ginger, finely chopped 6 green chillies, roughly chopped, with or without seeds according to preference 1 tbsp black mustard seeds 1 tsp cumin seeds 2 cloves 4cm/1½in piece cinnamon stick ½ tsp black peppercorns 1 tsp ground turmeric 2 tbsp vegetable oil 1kg/2lb 4oz boneless pork shoulder or chops, cut into 4cm/1½in chunks 1 tsp salt 2 tsp coriander seeds 75ml/2½fl oz tamarind liquid (see Top recipe tip below) 3 green chillies, thinly sliced lengthways, without seeds 5 garlic cloves, thinly sliced ",9
1364,"1 tsp cumin seeds 1 tsp coriander seeds 5 black peppercorns, left whole  2 green cardamom pods, seeds only 2 cloves 1cm/½in piece cinnamon 1cm/½in piece ginger, peeled and chopped 7 garlic cloves, peeled and left whole 3 fresh red chillies 3 tbsp white wine vinegar  pinch salt 350g/12oz pork shoulder, flesh cut into 2.5cm/1in cubes 100g/3½oz pork belly, cut into 2.5cm/1in pieces 65ml/2½fl oz vegetable oil 1 small onion, finely chopped ¾ tsp mustard seeds handful cashew nuts 220g/8oz basmati rice, cooked according to packet instructions 4 wheat tortillas 2 handfuls chopped lettuce 4 tbsp soured cream ",9
1365,"1kg/2lb 4oz potatoes, peeled and cut into 3cm/1¼oz chunks 4 tbsp vegetable oil 1 tsp ground turmeric 3 tbsp vegetable oil 2 Indian bay leaves ¼ tsp asafoetida 1 medium onion, very finely chopped 6 garlic cloves, finely crushed 5cm/2in fresh root ginger, finely grated 1 tsp Kashmiri chilli powder 1 tsp ground cumin 1 tsp ground coriander ½ tsp amchur (dried mango powder) ½ tsp ground turmeric ½ tsp salt 200g/7oz tomato passata 2 green chillies, sliced lengthways into thin strips, with or without seeds according to preference 150g/5½oz frozen peas 1 tsp garam masala  handful chopped coriander leaves, to finish ",9
1366,"2-3 tbsp vegetable oil 1 red onion, sliced 1 red chilli, finely chopped 1 garlic clove, sliced 1 tsp ground turmeric 500g/1lb 2oz potatoes such as Maris Piper or King Edward, cut into cubes, par-boiled 1 tbsp medium curry powder 3 ripe tomatoes, chopped 4 free-range eggs, beaten salt and freshly ground black pepper 4-5 tbsp chopped fresh coriander 1 lime, juice only 4-6 ready-made naan breads, warmed, to serve ",9
1367,"3 tbsp sunflower oil 1 tsp mustard seeds ½ tsp ground cumin 1 tsp turmeric 1 tsp ground coriander 1 tsp garam masala 1 tsp chili powder 5cm/2in piece fresh ginger, grated 1kg/2lb 3oz potatoes, peeled, and cut into smallish cubes 350ml/12fl oz vegetable stock 4 tomatoes, roughly chopped 1 bunch coriander, roughly chopped ",9
1368,"200g/7¼oz basmati rice 1 tsp salt 2 tbsp vegetable oil 8 shallots, chopped 2 medium onions, chopped 4 garlic cloves, finely chopped 2 tsp fresh root ginger, grated 6 chicken breast fillets or 2 chicken breasts, thinly sliced into strips (chicken breast fillets are the small, tender fillets on the underside of the chicken breast, available in some supermarkets) 1 tsp chilli powder 1 tsp ground cumin 2 tsp ground coriander ½ tsp ground cinnamon ½ tsp ground turmeric generous pinch freshly grated nutmeg ¾ cup plain yoghurt 2 tsp caster sugar 4 or 5 handfuls raisins ",9
