,Ingredients,Cuisine
1213,"['tomato', 'finely', 'finely', 'cucumber', 'green', 'chilli', 'finely', 'finely', 'onion', 'handful', 'coriander', 'leaf', 'stalk', 'salted', 'peanut', 'roughly', 'heaped', 'desiccated', 'coconut', 'grated', 'ginger', 'salt', 'taste', 'vegetable', 'oil', 'black', 'mustard', 'seed', 'curry', 'leaf', 'lemon', 'juice', 'taste']",9
1214,"['plain', 'flour', 'plus', 'extra', 'dusting', 'fast', 'action', 'dried', 'yeast', 'baking', 'powder', 'free', 'range', 'egg', 'caster', 'sugar', 'pinch', 'sea', 'salt', 'plain', 'yoghurt', 'milk', 'butter', 'melted', 'vegetable', 'oil', 'whole', 'dried', 'red', 'chilli', 'torn', 'seed', 'removed', 'long', 'green', 'chilli', 'finely', 'onion', 'finely', 'finely', 'fresh', 'curry', 'leaf', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'garlic', 'clove', 'finely', 'hot', 'red', 'chilli', 'powder', 'ground', 'cumin', 'ground', 'coriander', 'turmeric', 'chicken', 'stock', 'red', 'lentil', 'rinsed', 'soaked', 'water', 'minute', 'salt', 'butter', 'boneless', 'skinless', 'chicken', 'thigh', 'cut', 'chunk', 'x', 'tin', 'tomato', 'tamarind', 'paste', 'soft', 'dark', 'brown', 'sugar', 'bunch', 'fresh', 'coriander', 'roughly', 'plus', 'extra', 'serve', 'roughly', 'fresh', 'mint', 'leaf', 'vegetable', 'oil', 'shallow', 'frying', 'paneer', 'cut', 'thin', 'strip', 'wide', 'long', 'pine', 'nut', 'long', 'green', 'chilli', 'finely', 'sliced', 'garlic', 'clove', 'finely', 'diced', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'diced', 'red', 'onion', 'finely', 'sliced', 'green', 'pepper', 'finely', 'sliced', 'long', 'red', 'pepper', 'finely', 'sliced', 'white', 'wine', 'vinegar', 'light', 'soy', 'sauce', 'chicken', 'stock', 'spring', 'onion', 'trimmed', 'finely', 'sliced', 'cornflour', 'mixed', 'paste', 'cold', 'water']",9
1215,"['rapeseed', 'oil', 'cumin', 'seed', 'dried', 'red', 'chilli', 'flake', 'onion', 'roughly', 'garlic', 'clove', 'finely', 'grated', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'grated', 'ground', 'cumin', 'ground', 'coriander', 'ground', 'turmeric', 'sea', 'salt', 'x', 'tin', 'green', 'lentil', 'x', 'tin', 'tomato', 'vegetable', 'stock', 'cube', 'crumbled', 'fresh', 'coriander', 'roughly', 'fat', 'free', 'greek', 'style', 'plain', 'yoghurt', 'serve', 'self', 'raising', 'flour', 'plus', 'extra', 'dusting', 'sea', 'salt', 'sesame', 'seed', 'fat', 'free', 'greek', 'style', 'plain', 'yoghurt', 'rapeseed', 'oil']",9
1216,"['coconut', 'oil', 'vegetable', 'oil', 'black', 'mustard', 'seed', 'fresh', 'curry', 'leaf', 'cumin', 'seed', 'dried', 'kashmiri', 'chilli', 'broken', 'piece', 'fresh', 'root', 'ginger', 'finely', 'grated', 'paste', 'ground', 'turmeric', 'salt', 'coarsely', 'ground', 'black', 'pepper', 'hispi', 'pointed', 'spring', 'cabbage', 'spring', 'green', 'shredded', 'mm', 'piece', 'carrot', 'diced', 'fresh', 'green', 'chilli', 'sliced', 'thin', 'round', 'seed', 'fresh', 'frozen', 'coconut', 'flesh', 'blended', 'food', 'processor', 'grated', 'boiled', 'basmati', 'rice', 'poppadoms']",9
1217,"['cumin', 'seed', 'coriander', 'seed', 'whole', 'clove', 'black', 'peppercorn', 'ground', 'fenugreek', 'ground', 'turmeric', 'paprika', 'hot', 'chilli', 'powder', 'ground', 'cinnamon', 'flaked', 'sea', 'salt', 'garlic', 'clove', 'crushed', 'piece', 'fresh', 'root', 'ginger', 'finely', 'grated', 'plain', 'yoghurt', 'duck', 'breast', 'skin', 'removed', 'salad', 'sliced', 'red', 'onion', 'fresh', 'coriander', 'lime', 'wedge', 'serve']",9
1218,"['spring', 'onion', 'garlic', 'clove', 'vegetable', 'oil', 'half', 'tin', 'tomato', 'curry', 'powder', 'ground', 'ginger', 'boneless', 'skinless', 'chicken', 'thigh', 'cut', 'piece', 'greek', 'style', 'natural', 'yoghurt', 'plus', 'extra', 'serve', 'salt', 'pepper', 'long', 'grain', 'rice']",9
1219,"['boneless', 'skinless', 'chicken', 'breast', 'weighing', 'cut', 'chunk', 'sunflower', 'vegetable', 'oil', 'butter', 'onion', 'total', 'weight', 'coarsely', 'grated', 'finely', 'garlic', 'clove', 'crushed', 'finely', 'grated', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'grated', 'mild', 'curry', 'powder', 'ground', 'turmeric', 'mango', 'chutney', 'dried', 'red', 'split', 'lentil', 'pint', 'chicken', 'stock', 'made', 'stock', 'cube', 'single', 'cream', 'freshly', 'ground', 'black', 'pepper', 'basmati', 'rice', 'serve']",9
1220,"['skinless', 'boneless', 'chicken', 'breast', 'ready', 'made', 'tikka', 'masala', 'curry', 'paste', 'natural', 'yoghurt', 'vegetable', 'oil', 'ghee', 'clarified', 'butter', 'cinnamon', 'stick', 'cardamom', 'pod', 'onion', 'finely', 'piece', 'fresh', 'ginger', 'peeled', 'finely', 'grated', 'garlic', 'clove', 'crushed', 'ground', 'cumin', 'ground', 'coriander', 'ground', 'turmeric', 'cayenne', 'pepper', 'depending', 'hot', 'like', 'half', 'tomato', 'chicken', 'stock', 'water', 'garam', 'masala', 'lemon', 'juice', 'salt']",9
1221,"['chicken', 'breast', 'skinned', 'boned', 'cubed', 'piece', 'fresh', 'root', 'ginger', 'finely', 'garlic', 'clove', 'finely', 'chilli', 'powder', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'fresh', 'coriander', 'plus', 'extra', 'garnish', 'lime', 'juice', 'vegetable', 'oil', 'onion', 'finely', 'red', 'chilli', 'seed', 'removed', 'finely', 'ground', 'turmeric', 'double', 'cream', 'lemon', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction', 'naan', 'bread']",9
1222,"['vegetable', 'oil', 'onion', 'roughly', 'garlic', 'clove', 'finely', 'thumb', 'sized', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'grated', 'garam', 'masala', 'cumin', 'turmeric', 'fresh', 'red', 'chilli', 'roughly', 'x', 'tin', 'tomato', 'tin', 'coconut', 'milk', 'butternut', 'squash', 'seed', 'removed', 'piece', 'tin', 'chickpea', 'fresh', 'coriander', 'leaf', 'basmati', 'rice', 'salt']",9
1223,"['vegetable', 'oil', 'onion', 'finely', 'sliced', 'greek', 'natural', 'yoghurt', 'finely', 'grated', 'ginger', 'finely', 'grated', 'garlic', 'kashmiri', 'red', 'chilli', 'powder', 'ground', 'cumin', 'ground', 'cardamom', 'seed', 'sea', 'salt', 'lime', 'juice', 'coriander', 'leaf', 'stalk', 'finely', 'mint', 'leaf', 'finely', 'green', 'chilli', 'finely', 'boneless', 'lamb', 'tenderloin', 'leg', 'cut', 'bite', 'sized', 'piece', 'double', 'cream', 'full', 'fat', 'milk', 'saffron', 'strand', 'pinch', 'basmati', 'rice', 'pomegranate', 'seed', 'garnish', 'optional']",9
1224,"['vegetable', 'oil', 'mustard', 'seed', 'onion', 'finely', 'ginger', 'frozen', 'pea', 'ground', 'coriander', 'ground', 'cumin', 'red', 'chilli', 'powder', 'garam', 'masala', 'dried', 'mango', 'powder', 'taste', 'alternatively', 'use', 'juice', 'lemon', 'salt', 'taste', 'splash', 'water', 'potato', 'peeled', 'boiled', 'soft', 'crushed', 'lump', 'fresh', 'coriander', 'leaf', 'packet', 'ready', 'made', 'filo', 'pastry', 'melted', 'butter', 'brushing', 'sesame', 'seed', 'optional', 'also', 'use', 'poppy', 'nigella', 'seed']",9
1225,"['chicken', 'drumstick', 'skinned', 'pinch', 'salt', 'lemon', 'juice', 'plain', 'yoghurt', 'tandoori', 'tikka', 'spice', 'mix', 'tbsps', 'plain', 'yoghurt', 'pinch', 'salt', 'pinch', 'sugar', 'fresh', 'mint', 'sprig', 'green', 'chilli', 'deseeded', 'sliced']",9
1226,"['sized', 'aubergine', 'carrot', 'green', 'bean', 'halved', 'sized', 'potato', 'pea', 'frozen', 'fine', 'desiccated', 'unsweetened', 'coconut', 'soaked', 'little', 'hot', 'water', 'five', 'minute', 'green', 'chilli', 'roughly', 'taste', 'salt', 'sized', 'tomato', 'roughly', 'plain', 'yoghurt', 'garam', 'masala', 'roughly', 'fresh', 'coriander', 'leaf']",9
1227,"['plain', 'flour', 'sifted', 'caster', 'sugar', 'skimmed', 'milk', 'powder', 'milk', 'brown', 'cardamom', 'pod', 'seed', 'removed', 'ground', 'powder', 'pestle', 'mortar', 'fennel', 'seed', 'ground', 'powder', 'pestle', 'mortar', 'pinch', 'salt', 'ground', 'almond', 'butter', 'melted', 'ghee', 'vegetable', 'oil', 'frying']",9
1228,"['rohu', 'steak', 'gutted', 'scaled', 'cut', 'thick', 'steak', 'across', 'bone', 'alternatively', 'use', 'monkfish', 'sinew', 'removed', 'piece', 'salt', 'plus', 'extra', 'seasoning', 'turmeric', 'black', 'mustard', 'seed', 'vegetable', 'oil', 'frying', 'onion', 'finely', 'whole', 'bulb', 'garlic', 'clove', 'peeled', 'pounded', 'pestle', 'mortar', 'chilli', 'powder', 'heaped', 'ground', 'coriander', 'heaped', 'garam', 'masala', 'heaped', 'paprika', 'boiling', 'water', 'handful', 'coriander', 'plus', 'extra', 'leaf', 'garnish', 'green', 'chilli', 'finely', 'basmati', 'rice', 'cooked', 'according', 'packet', 'instruction']",9
1229,"['haddock', 'skinned', 'cut', 'chunk', 'cumin', 'ground', 'coriander', 'turmeric', 'vegetable', 'oil', 'onion', 'thinly', 'sliced', 'garlic', 'clove', 'thinly', 'sliced', 'green', 'chilli', 'finely', 'ginger', 'peeled', 'grated', 'tomato', 'roughly', 'cumin', 'seed', 'black', 'mustard', 'seed', 'chicken', 'stock', 'finely', 'coriander', 'salt', 'freshly', 'ground', 'black', 'pepper', 'sachet', 'fast', 'action', 'dried', 'yeast', 'pinch', 'caster', 'sugar', 'warm', 'milk', 'plain', 'yoghurt', 'strong', 'white', 'flour', 'baking', 'powder', 'paneer', 'grated', 'butter', 'melted', 'black', 'mustard', 'seed', 'salt']",9
1230,"['cod', 'fillet', 'skinned', 'diced', 'salmon', 'fillet', 'skinned', 'finely', 'lime', 'juice', 'grated', 'zest', 'fennel', 'bulb', 'finely', 'bunch', 'fresh', 'coriander', 'finely', 'green', 'chilli', 'finely', 'spring', 'onion', 'finely', 'fennel', 'seed', 'finely', 'ground', 'coriander', 'seed', 'finely', 'ground', 'salt', 'vegetable', 'oil', 'garlic', 'paste', 'ginger', 'paste', 'crushed', 'black', 'pepper', 'cucumber', 'grated', 'yoghurt', 'finely', 'dill', 'crushed', 'garlic', 'vegetable', 'oil', 'mustard', 'seed', 'cumin', 'seed', 'pinch', 'asafoetida', 'curry', 'leaf', 'basmati', 'rice', 'boiled', 'enough']",9
1231,"['basmati', 'rice', 'authentic', 'flavour', 'texture', 'best', 'use', 'easy', 'cook', 'rice', 'however', 'still', 'work', 'tasty', 'onion', 'finely', 'knob', 'butter', 'plus', 'extra', 'serve', 'cardamom', 'pod', 'clove', 'cinnamon', 'stick', 'pinch', 'saffron', 'thread', 'optional', 'bay', 'leaf', 'pint', 'hot', 'chicken', 'stock', 'vegetable', 'stock', 'water', 'salt']",9
1232,"['milk', 'sugar', 'pinch', 'saffron', 'dissolved', 'milk', 'salt', 'plain', 'flour', 'pinch', 'ground', 'green', 'cardamom', 'melon', 'pumpkin', 'seed', 'ghee', 'melted', 'plus', 'brushing', 'extra', 'greasing', 'cumin', 'seed', 'clove', 'green', 'cardamom', 'pod', 'seed', 'black', 'cardamom', 'pod', 'seed', 'blade', 'mace', 'nutmeg', 'grated', 'roasted', 'cumin', 'seed', 'black', 'peppercorn', 'cashew', 'ghee', 'melted', 'plus', 'little', 'extra', 'frying', 'clove', 'lean', 'lamb', 'mince', 'dried', 'onion', 'finely', 'ginger', 'finely', 'garlic', 'chilli', 'powder', 'pinch', 'saffron', 'dissolved', 'water', 'salt', 'pineapple', 'juice', 'grated', 'green', 'papaya', 'drop', 'rosewater', 'banana', 'leaf', 'cut', 'x', 'x', 'strip', 'pomegranate', 'seed', 'greek', 'style', 'yoghurt', 'spring', 'onion', 'finely', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'finely', 'green', 'chilli', 'finely', 'roasted', 'ground', 'cumin', 'seed', 'reserved', 'making', 'spice', 'mix', 'salt', 'sugar', 'fresh', 'coriander', 'garnish']",9
1233,"['dried', 'red', 'chilli', 'coriander', 'seed', 'fennel', 'seed', 'cumin', 'seed', 'black', 'peppercorn', 'cinnamon', 'stick', 'ajwain', 'seed', 'vegetable', 'corn', 'oil', 'fenugreek', 'seed', 'dried', 'red', 'chilli', 'broken', 'piece', 'black', 'onion', 'seed', 'pumpkin', 'flesh', 'peeled', 'cut', 'cube', 'salt', 'red', 'chilli', 'powder', 'ground', 'turmeric', 'sugar', 'dried', 'mango', 'powder', 'amchoor', 'available', 'indian', 'supermarket', 'mango', 'pickle', 'jar', 'vegetable', 'corn', 'oil', 'clove', 'green', 'cardamom', 'pod', 'lightly', 'crushed', 'fresh', 'bay', 'leaf', 'cinnamon', 'leaf', 'onion', 'peeled', 'onion', 'finely', 'remaining', 'onion', 'cut', 'slice', 'garlic', 'clove', 'peeled', 'finely', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'green', 'chilli', 'red', 'chilli', 'powder', 'ground', 'coriander', 'ground', 'cumin', 'tomato', 'blended', 'pur', 'e', 'seed', 'removed', 'cut', 'slice', 'grouse', 'breast', 'bone', 'removed', 'cut', 'strip', 'salt', 'sugar', 'fresh', 'coriander', 'leaf', 'lime', 'juice', 'sprig', 'micro', 'salad', 'leaf', 'mixed', 'salad', 'leaf', 'serve']",9
1234,"['free', 'range', 'egg', 'boned', 'leg', 'breast', 'pheasant', 'boned', 'leg', 'breast', 'partridge', 'boned', 'leg', 'breast', 'grouse', 'mallard', 'piece', 'fresh', 'root', 'ginger', 'garlic', 'clove', 'slender', 'green', 'chilli', 'coriander', 'stalk', 'leaf', 'mint', 'leaf', 'salt', 'garam', 'masala', 'cooking', 'oil', 'olive', 'onion', 'finely', 'piece', 'fresh', 'root', 'ginger', 'roughly', 'garlic', 'clove', 'roughly', 'dried', 'red', 'chilli', 'roughly', 'heaped', 'cumin', 'seed', 'heaped', 'coriander', 'seed', 'fennel', 'seed', 'piece', 'cinnamon', 'broken', 'turmeric', 'powder', 'raw', 'cashew', 'nut', 'peeled', 'almond', 'use', 'ground', 'almond', 'plain', 'yoghurt', 'tomato', 'roughly', 'chicken', 'stock', 'water', 'salt', 'taste', 'heaped', 'fresh', 'coriander', 'serve']",9
1235,"['cardamom', 'seed', 'buy', 'seed', 'buy', 'cardamom', 'pod', 'shell', 'black', 'peppercorn', 'black', 'cumin', 'seed', 'use', 'regular', 'cumin', 'seed', 'black', 'available', 'whole', 'clove', 'whole', 'nutmeg', 'break', 'whole', 'nutmeg', 'placing', 'cloth', 'bashing', 'meat', 'mallet', 'rolling', 'pin', 'stick', 'cinnamon', 'broken', 'piece']",9
1236,"['fine', 'semolina', 'melted', 'unsalted', 'butter', 'water', 'caster', 'sugar', 'ground', 'almond', 'white', 'poppy', 'seed', 'desiccated', 'coconut', 'ground', 'cardamom', 'nutmeg', 'plain', 'flour', 'vegetable', 'oil', 'frying']",9
1237,"['beef', 'rump', 'barrel', 'rump', 'roasting', 'joint', 'heaped', 'ginger', 'paste', 'heaped', 'garlic', 'paste', 'salt', 'cider', 'palm', 'vinegar', 'lime', 'juice', 'ground', 'turmeric', 'chilli', 'powder', 'oil', 'carrot', 'roughly', 'potato', 'peeled', 'roughly', 'cumin', 'seed', 'oil', 'frying', 'fresh', 'green', 'chilli', 'thinly', 'sliced', 'thinly', 'sliced', 'garlic', 'onion', 'thinly', 'sliced', 'red', 'pepper', 'thinly', 'sliced', 'green', 'pepper', 'thinly', 'sliced', 'yellow', 'pepper', 'thinly', 'sliced', 'tomato', 'thinly', 'sliced', 'bunch', 'fresh', 'coriander', 'roughly', 'salt', 'freshly', 'ground', 'black', 'pepper', 'knob', 'butter', 'spreading', 'crusty', 'ciabatta', 'roll', 'sliced', 'open', 'toasted']",9
1238,"['vegetable', 'oil', 'coriander', 'seed', 'mustard', 'seed', 'black', 'preferably', 'yellow', 'okay', 'fresh', 'root', 'ginger', 'minced', 'green', 'chilli', 'finely', 'almond', 'optional', 'onion', 'finely', 'cauliflower', 'cut', 'floret', 'broccoli', 'cut', 'floret', 'tomato', 'handful', 'green', 'bean', 'turmeric', 'powder', 'salt', 'water', 'coconut', 'milk', 'fresh', 'coriander', 'garnish']",9
1239,"['plain', 'flour', 'caster', 'sugar', 'pinch', 'salt', 'egg', 'coconut', 'milk', 'melted', 'butter', 'plus', 'extra', 'brushing', 'drop', 'vanilla', 'extract', 'good', 'pinch', 'grated', 'lemon', 'zest', 'little', 'oil', 'butter', 'making', 'pancake', 'greasing', 'pan', 'fresh', 'grated', 'coconut', 'golden', 'raisin', 'palm', 'molasses', 'jaggery', 'coarsely', 'grated', 'brown', 'sugar', 'ground', 'cardamom', 'nutmeg', 'grated']",9
1240,"['cumin', 'seed', 'coriander', 'seed', 'stick', 'cinnamon', 'leg', 'lamb', 'mutton', 'boned', 'cut', 'cube', 'onion', 'finely', 'sliced', 'garlic', 'clove', 'crushed', 'piece', 'fresh', 'root', 'ginger', 'finely', 'grated', 'long', 'red', 'chilli', 'sliced', 'tamarind', 'paste', 'amchoor', 'mango', 'powder', 'beef', 'stock', 'desiccated', 'coconut', 'x', 'coconut', 'milk', 'fresh', 'coriander', 'leaf', 'vegetable', 'oil', 'onion', 'finely', 'diced', 'garlic', 'clove', 'crushed', 'green', 'cardamom', 'pod', 'split', 'ground', 'coriander', 'ground', 'cumin', 'turmeric', 'clove', 'cinnamon', 'stick', 'curry', 'leaf', 'basmati', 'rice', 'lemon', 'juice', 'greek', 'style', 'yoghurt', 'mango', 'chutney']",9
1241,"['rolled', 'pork', 'shoulder', 'collar', 'vegetable', 'rapeseed', 'oil', 'little', 'gem', 'lettuce', 'leaf', 'cleaned', 'well', 'drained', 'serve', 'spicy', 'coleslaw', 'serve', 'fresh', 'coriander', 'garnish', 'optional', 'broken', 'piece', 'cinnamon', 'cassia', 'bark', 'clove', 'dried', 'red', 'chilli', 'piece', 'fresh', 'root', 'ginger', 'roughly', 'garlic', 'clove', 'red', 'onion', 'coarsely', 'green', 'chilli', 'ground', 'turmeric', 'tamarind', 'paste', 'cider', 'vinegar', 'brown', 'sugar', 'sunflower', 'rapeseed', 'oil', 'salt']",9
1242,"['fresh', 'coconut', 'shell', 'removed', 'flesh', 'finely', 'grated', 'dried', 'red', 'chilli', 'coriander', 'seed', 'black', 'peppercorn', 'clove', 'vegetable', 'oil', 'onion', 'peeled', 'sliced', 'green', 'chilli', 'finely', 'ginger', 'garlic', 'paste', 'made', 'pounding', 'together', 'equal', 'quantity', 'fresh', 'root', 'ginger', 'garlic', 'ground', 'turmeric', 'tamarind', 'pulp', 'coconut', 'milk', 'water', 'finely', 'fresh', 'coriander', 'leaf', 'butter', 'x', 'cooked', 'lobster', 'shell', 'cracked', 'meat', 'removed', 'boiled', 'rice', 'green', 'salad']",9
1243,"['live', 'lobster', 'vegetable', 'oil', 'desiccated', 'coconut', 'dried', 'bird', 'eye', 'red', 'chilli', 'coriander', 'seed', 'cumin', 'seed', 'black', 'peppercorn', 'clove', 'onion', 'sliced', 'green', 'chilli', 'finely', 'garlic', 'clove', 'finely', 'grated', 'piece', 'ginger', 'finely', 'grated', 'ground', 'turmeric', 'tamarind', 'pulp', 'coconut', 'milk', 'finely', 'coriander', 'leaf', 'chipping', 'potato', 'peeled', 'cut', 'thick', 'chip', 'vegetable', 'oil', 'frying', 'sea', 'salt', 'taste']",9
1244,"['shoulder', 'goat', 'bone', 'removed', 'meat', 'cut', 'cube', 'plain', 'yoghurt', 'ground', 'coriander', 'ground', 'turmeric', 'salt', 'onion', 'peeled', 'finely', 'garlic', 'clove', 'peeled', 'left', 'whole', 'green', 'chilli', 'ghee', 'cumin', 'seed', 'green', 'cardamom', 'pod', 'lightly', 'crushed', 'black', 'cardamom', 'pod', 'lightly', 'crushed', 'whole', 'clove', 'bay', 'leaf', 'pint', 'lamb', 'stock', 'canned', 'sweetcorn', 'drained', 'flour', 'plain', 'flour', 'salt', 'root', 'ginger', 'peeled', 'finely', 'green', 'chilli', 'finely', 'finely', 'fresh', 'coriander', 'ajwain', 'carom', 'seed', 'black', 'onion', 'seed', 'ground', 'turmeric', 'vegetable', 'oil', 'water', 'red', 'onion', 'peeled', 'finely', 'spring', 'onion', 'trimmed', 'finely', 'ghee', 'lemon', 'juice', 'fresh', 'coriander']",9
1245,"['whole', 'clove', 'black', 'cardamom', 'pod', 'green', 'cardamom', 'pod', 'black', 'peppercorn', 'ghee', 'bay', 'leaf', 'cinnamon', 'stick', 'onion', 'finely', 'red', 'onion', 'finely', 'green', 'chilli', 'finely', 'sliced', 'garlic', 'clove', 'roughly', 'piece', 'fresh', 'root', 'ginger', 'peeled', 'roughly', 'goat', 'meat', 'mixture', 'boneless', 'cut', 'bone', 'leg', 'cut', 'cut', 'bite', 'sized', 'piece', 'salt', 'turmeric', 'mild', 'chilli', 'powder', 'garam', 'masala', 'tomato', 'roughly', 'fresh', 'coriander', 'serve']",9
1246,"['vegetable', 'oil', 'deep', 'frying', 'cauliflower', 'leaf', 'removed', 'cut', 'floret', 'chickpea', 'flour', 'flour', 'cornflour', 'chilli', 'paste', 'finely', 'fresh', 'curry', 'leaf', 'garam', 'masala', 'fresh', 'curry', 'leaf', 'garnish', 'green', 'chilli', 'sliced', 'garnish', 'ground', 'cumin', 'black', 'mustard', 'seed', 'green', 'chilli', 'cashew', 'nut', 'smashed', 'cucumber', 'grated', 'thick', 'natural', 'yoghurt', 'plain', 'flour', 'plus', 'extra', 'dusting', 'salt', 'olive', 'oil']",9
1247,"['full', 'fat', 'milk', 'non', 'dairy', 'milk', 'alternative', 'ground', 'turmeric', 'freshly', 'grated', 'turmeric', 'root', 'finely', 'grated', 'fresh', 'root', 'ginger', 'star', 'anise', 'runny', 'manuka', 'honey', 'ground', 'cinnamon', 'plus', 'extra', 'garnish', 'optional']",9
1248,"['fresh', 'coriander', 'leaf', 'stalk', 'washed', 'fresh', 'mint', 'leaf', 'washed', 'garlic', 'clove', 'peeled', 'roughly', 'piece', 'fresh', 'ginger', 'peeled', 'roughly', 'onion', 'green', 'chilli', 'taste', 'seed', 'removed', 'raw', 'pistachio', 'nut', 'shell', 'removed', 'lemon', 'juice', 'taste', 'salt', 'taste', 'water']",9
1249,"['fresh', 'grated', 'coconut', 'frozen', 'coconut', 'thawed', 'desiccated', 'coconut', 'bunch', 'fresh', 'coriander', 'bunch', 'fresh', 'mint', 'green', 'chilli', 'garlic', 'clove', 'heaped', 'cumin', 'seed', 'sugar', 'lime', 'juiced', 'taste', 'salt']",9
1250,"['coriander', 'leaf', 'stalk', 'washed', 'thoroughly', 'remove', 'grit', 'mint', 'leaf', 'optional', 'garlic', 'clove', 'peeled', 'green', 'bird', 'eye', 'chilli', 'stalk', 'removed', 'vegetable', 'oil', 'salt', 'sugar', 'lemon', 'juice']",9
